id,name,type,desc,race,card_sets,card_images,card_prices,archetype,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat
57953380,Card of Safe Return,Spell Card,"When a monster is Special Summoned from your Graveyard, you can draw 1 card.",Continuous,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN232"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.77""},{""set_name"":""Hobby League 7 participation card E"",""set_code"":""HL07-EN005"",""set_rarity"":""Ultra Parallel Rare"",""set_rarity_code"":""(UPR)"",""set_price"":""10.11""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-029"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""11.24""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E029"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""14.1""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN029"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""0.00""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.37""},{""set_name"":""Structure Deck: Zombie Madness"",""set_code"":""SD2-EN018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.64""},{""set_name"":""Zombie World Structure Deck"",""set_code"":""SDZW-EN021"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.92""}]","[{""id"":57953380,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/57953380.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/57953380.jpg""}]","[{""cardmarket_price"":""0.14"",""tcgplayer_price"":""0.59"",""ebay_price"":""5.00"",""amazon_price"":""2.54"",""coolstuffinc_price"":""0.79""}]",undefined,Banned,Banned,undefined
94163677,Infinite Cards,Spell Card,There is no limit to the number of cards in players' hands.,Continuous,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN230"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.6""},{""set_name"":""King's Court"",""set_code"":""KICO-EN050"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.93""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-027"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.1""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E027"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.09""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN027"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""8.5""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN035"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""4.72""}]","[{""id"":94163677,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/94163677.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/94163677.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.10"",""ebay_price"":""2.99"",""amazon_price"":""9.50"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
21770260,Jam Breeding Machine,Spell Card,"During each of your Standby Phases: Special Summon 1 ""Slime Token"" (Aqua-Type/WATER/LEVEL 1/ATK 500/DEF 500) in Attack Position. You cannot Summon any monsters, except ""Slime Tokens"" (but you can Set).",Continuous,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN229"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.97""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-026"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.46""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E026"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""7.11""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN026"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN124"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.2""}]","[{""id"":21770260,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/21770260.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/21770260.jpg""}]","[{""cardmarket_price"":""0.34"",""tcgplayer_price"":""0.51"",""ebay_price"":""1.65"",""amazon_price"":""5.24"",""coolstuffinc_price"":""0.99""}]",Slime,null,null,null
20765952,Mask of Dispel,Spell Card,"Select 1 face-up Spell Card on the field. The controller of the Spell Card takes 500 points of damage during each of your Standby Phases. When the selected card is removed from the field, destroy this card.",Continuous,"[{""set_name"":""Dark Beginning 1"",""set_code"":""DB1-EN220"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.15""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-017"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""3.03""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E017"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""0.00""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN017"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""21.6""}]","[{""id"":20765952,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/20765952.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/20765952.jpg""}]","[{""cardmarket_price"":""0.33"",""tcgplayer_price"":""0.81"",""ebay_price"":""2.00"",""amazon_price"":""0.65"",""coolstuffinc_price"":""0.99""}]",Mask,null,null,null
94772232,"Spirit Message ""A""",Spell Card,"This card can only be placed on the field by the effect of ""Destiny Board"".",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.55""},{""set_name"":""Duelist Pack: Rivals of the Pharaoh"",""set_code"":""DPRP-EN044"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.64""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-091"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.44""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E091"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""6.33""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN091"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""4.4""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN048"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.68""}]","[{""id"":94772232,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/94772232.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/94772232.jpg""}]","[{""cardmarket_price"":""0.20"",""tcgplayer_price"":""0.51"",""ebay_price"":""6.99"",""amazon_price"":""2.98"",""coolstuffinc_price"":""0.79""}]",Spirit Message,null,null,null
31893528,"Spirit Message ""I""",Spell Card,"This card can only be placed on the field by the effect of ""Destiny Board"".",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.43""},{""set_name"":""Duelist Pack: Rivals of the Pharaoh"",""set_code"":""DPRP-EN042"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.37""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-089"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.19""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E089"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""7.21""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN089"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.32""}]","[{""id"":31893528,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/31893528.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/31893528.jpg""}]","[{""cardmarket_price"":""0.28"",""tcgplayer_price"":""0.34"",""ebay_price"":""6.99"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",Spirit Message,null,null,null
30170981,"Spirit Message ""L""",Spell Card,"This card can only be placed on the field by the effect of ""Destiny Board"".",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.78""},{""set_name"":""Duelist Pack: Rivals of the Pharaoh"",""set_code"":""DPRP-EN045"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.15""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-092"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.55""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E092"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""11.7""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN092"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.85""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN049"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.83""}]","[{""id"":30170981,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/30170981.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/30170981.jpg""}]","[{""cardmarket_price"":""0.02"",""tcgplayer_price"":""0.54"",""ebay_price"":""6.99"",""amazon_price"":""1.49"",""coolstuffinc_price"":""1.49""}]",Spirit Message,null,null,null
67287533,"Spirit Message ""N""",Spell Card,"This card can only be placed on the field by the effect of ""Destiny Board"".",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN023"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.66""},{""set_name"":""Duelist Pack: Rivals of the Pharaoh"",""set_code"":""DPRP-EN043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.7""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-090"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.47""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E090"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN090"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN047"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.18""}]","[{""id"":67287533,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/67287533.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/67287533.jpg""}]","[{""cardmarket_price"":""0.24"",""tcgplayer_price"":""0.39"",""ebay_price"":""6.99"",""amazon_price"":""1.00"",""coolstuffinc_price"":""0.79""}]",Spirit Message,null,null,null
30606547,The Dark Door,Spell Card,Only 1 monster can attack during each Battle Phase.,Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN026"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.04""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-093"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.01""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E093"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.29""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN093"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.45""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN126"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.47""}]","[{""id"":30606547,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/30606547.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/30606547.jpg""}]","[{""cardmarket_price"":""0.03"",""tcgplayer_price"":""0.61"",""ebay_price"":""1.74"",""amazon_price"":""1.73"",""coolstuffinc_price"":""0.49""}]",undefined,null,null,null
95220856,Vengeful Bog Spirit,Spell Card,Monsters cannot attack the turn they are Summoned.,Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN033"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.04""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-103"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.77""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-E103"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""7.56""},{""set_name"":""Labyrinth of Nightmare"",""set_code"":""LON-EN103"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN125"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.74""}]","[{""id"":95220856,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/95220856.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/95220856.jpg""}]","[{""cardmarket_price"":""0.32"",""tcgplayer_price"":""0.85"",""ebay_price"":""4.99"",""amazon_price"":""2.90"",""coolstuffinc_price"":""0.39""}]",undefined,null,null,null
62966332,Convulsion of Nature,Spell Card,"As long as this card remains face-up on the field, both players must turn their respective Decks upside down and proceed with the current Duel.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN193"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.53""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-084"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.47""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN084"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.83""}]","[{""id"":62966332,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/62966332.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/62966332.jpg""}]","[{""cardmarket_price"":""0.95"",""tcgplayer_price"":""0.72"",""ebay_price"":""1.94"",""amazon_price"":""1.46"",""coolstuffinc_price"":""0.79""}]",undefined,null,null,null
36562627,Second Coin Toss,Spell Card,"When a coin toss is performed, you can choose to redo the coin toss. (If the toss involved multiple coin flips, redo all of them.) You can only use the effect of ""Second Coin Toss"" once per turn.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN192"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.02""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-083"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.65""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN083"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""8.73""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN268"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.7""}]","[{""id"":36562627,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/36562627.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/36562627.jpg""}]","[{""cardmarket_price"":""1.43"",""tcgplayer_price"":""1.73"",""ebay_price"":""0.99"",""amazon_price"":""4.45"",""coolstuffinc_price"":""1.99""}]",undefined,null,null,null
99173029,Spiritual Energy Settle Machine,Spell Card,"As long as this card remains face-up on the field, all Spirit monsters remain face-up on the field and do not return to their owners' hands during the End Phase even if they are Normal Summoned or flipped face-up. Discard 1 card from your hand during each of your End Phases. If you do not, destroy this card. When this card is removed from the field, all face-up Spirit monsters return to the owners' hands.",Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN191"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-082"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.92""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN082"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.95""}]","[{""id"":99173029,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/99173029.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/99173029.jpg""}]","[{""cardmarket_price"":""0.19"",""tcgplayer_price"":""0.16"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
94425169,Spring of Rebirth,Spell Card,Increase your Life Points by 500 points every time monsters return from the field to the owner's hand.,Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN185"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.27""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-076"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN076"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.95""}]","[{""id"":94425169,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/94425169.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/94425169.jpg""}]","[{""cardmarket_price"":""0.20"",""tcgplayer_price"":""0.26"",""ebay_price"":""0.99"",""amazon_price"":""1.10"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
403847,The A. Forces,Spell Card,All Warrior-Type monsters you control gain 200 ATK for each Warrior or Spellcaster-Type monster you control.,Continuous,"[{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN146"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-027"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.25""},{""set_name"":""Legacy of Darkness"",""set_code"":""LOD-EN027"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Samurai Warlords Structure Deck"",""set_code"":""SDWA-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Space-Time Showdown Power-Up Pack"",""set_code"":""YS14-ENA08"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""Super Starter: V for Victory"",""set_code"":""YS13-EN028"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""}]","[{""id"":403847,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/403847.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/403847.jpg""}]","[{""cardmarket_price"":""0.16"",""tcgplayer_price"":""0.22"",""ebay_price"":""0.99"",""amazon_price"":""1.72"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
10012614,Banner of Courage,Spell Card,All monsters you control gain 200 ATK during your Battle Phase only.,Continuous,"[{""set_name"":""2-Player Starter Deck: Yuya & Declan"",""set_code"":""YS15-END15"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.77""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN147"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.21""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN147"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.21""},{""set_name"":""Dark Legion Starter Deck"",""set_code"":""YS15-ENL21"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-089"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.02""},{""set_name"":""Starter Deck: Dawn of the Xyz"",""set_code"":""YS11-EN028"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""},{""set_name"":""Starter Deck: Duelist Toolbox"",""set_code"":""5DS3-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Starter Deck: Jaden Yuki"",""set_code"":""YSDJ-EN025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""}]","[{""id"":10012614,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/10012614.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/10012614.jpg""}]","[{""cardmarket_price"":""0.05"",""tcgplayer_price"":""0.12"",""ebay_price"":""1.00"",""amazon_price"":""0.96"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
4861205,Call of the Mummy,Spell Card,Once per turn: You can Special Summon 1 Zombie monster from your hand. You must control no monsters to activate and to resolve this effect.,Continuous,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN146"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN146"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.15""},{""set_name"":""Dark Beginning 2"",""set_code"":""DB2-EN235"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.25""},{""set_name"":""Duelist League 17 participation cards"",""set_code"":""DL17-EN015"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.51""},{""set_name"":""Gold Series: Haunted Mine"",""set_code"":""GLD5-EN040"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.99""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN212"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.7""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-038"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1""},{""set_name"":""Structure Deck: Zombie Horde"",""set_code"":""SR07-EN028"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.06""},{""set_name"":""Structure Deck: Zombie Madness"",""set_code"":""SD2-EN022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.55""},{""set_name"":""Zombie World Structure Deck"",""set_code"":""SDZW-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""}]","[{""id"":4861205,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/4861205.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/4861205.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.14"",""ebay_price"":""1.90"",""amazon_price"":""2.16"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
12183332,Card Shuffle,Spell Card,"Pay 300 Life Points to use this card's effect. Shuffle either your or your opponent's Deck. You can only use this effect during your turn, once per turn.",Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN028"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-080"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""}]","[{""id"":12183332,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/12183332.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/12183332.jpg""}]","[{""cardmarket_price"":""0.13"",""tcgplayer_price"":""0.13"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
85562745,Dark Room of Nightmare,Spell Card,"Each time your opponent takes damage from a card effect, except ""Dark Room of Nightmare"", inflict 300 damage to your opponent.",Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN030"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.83""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-082"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.45""},{""set_name"":""Retro Pack 2"",""set_code"":""RP02-EN078"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.86""},{""set_name"":""Structure Deck: Blaze of Destruction"",""set_code"":""SD3-EN022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.5""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.23""}]","[{""id"":85562745,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/85562745.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/85562745.jpg""}]","[{""cardmarket_price"":""0.82"",""tcgplayer_price"":""0.89"",""ebay_price"":""8.99"",""amazon_price"":""1.99"",""coolstuffinc_price"":""1.99""}]",undefined,null,null,null
47233801,Dark Snake Syndrome,Spell Card,During each of your Standby Phases: Inflict damage to both players. This damage begins at 200 and is doubled during each of your following Standby Phases.,Continuous,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.06""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN271"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.33""},{""set_name"":""Pharaonic Guardian"",""set_code"":""PGD-087"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""}]","[{""id"":47233801,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/47233801.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/47233801.jpg""}]","[{""cardmarket_price"":""0.28"",""tcgplayer_price"":""0.25"",""ebay_price"":""0.01"",""amazon_price"":""1.89"",""coolstuffinc_price"":""0.25""}]",undefined,null,null,null
